7.14555717798,-13.3025413668,3.9472458715,2.71602746864,-3.9365159044,2.66584816906,3.16063195176,-0.398695515096,0.574219836838,0.705594933727,-0.0900418973813,-1.87007895219,-1.50262358075,-0.252987873796,-1.81542398933,0.698855699466,2.35832696975,3.39179465046,1.17788793445,0.346510185721,F004
6.87287000546,-16.7360319882,1.04197616521,2.54760379702,-1.25956602021,3.01262152809,1.84452211124,-0.705679248482,4.37854306774,-2.21202486302,-1.9094797861,-2.50137921972,-5.74103625081,-3.35594375625,-0.215818019169,0.39854027794,1.82572046818,3.16508431465,-0.192719664792,1.98224193672,F004
6.70584397461,-19.1006015708,-2.67487688637,-0.581158705153,-2.15957418686,-0.870781187587,-3.93156207876,-9.04262034891,-5.15631010009,-5.87793106675,-4.08471222896,0.00801487657381,-1.96526626842,-2.69251030648,0.425371015345,-1.74814893455,-3.47640465784,-0.0756500152457,-0.0255565618256,1.35397528599,F004
6.78943971924,-19.8867717976,-0.887815514974,3.05318285127,-4.18596168495,-0.609831759991,4.56761073077,0.866350132644,0.977456420306,0.23046646991,2.49512688322,4.42924735058,6.22378681871,3.97044144266,3.87176484306,1.67084777773,2.99692988519,2.13888617287,-0.103860914677,0.0262373379598,F004
6.70361846733,-17.4896866262,0.417103059797,2.68631614454,0.487686687509,-0.335591398547,3.70191444787,2.26356942424,0.934239544095,0.277620398675,2.13994162302,-1.81151184318,0.439014426313,6.83966810455,7.42292923005,2.73046044215,0.771271278877,1.67572927963,0.167458970231,0.0509778188832,F004
10.6816327809,-26.4196479643,-4.3486517058,3.41957199959,-23.3713710363,-0.322341391353,-29.3981214068,23.2567714631,9.72457968956,8.18743919362,3.42676142869,0.846320952271,9.38102255799,0.675982578941,-4.7853645709,-7.78085350092,1.61366732024,0.661445365674,-0.824549518436,-1.92906871791,F004
10.685842976,-26.6239220526,-4.87513068364,2.8377375676,-23.1471499477,0.673148456337,-28.167475935,24.0631146363,10.4231890302,9.72146811054,5.76830411895,3.19200380825,10.203103748,0.55497755845,-5.14840379595,-7.54461915438,1.83231220538,0.523389631063,-1.39307392585,-2.2647343141,F004
7.40787048403,-16.3081063273,0.428137810805,0.672265076856,-8.29697299279,-0.965378838169,-15.7240208031,-1.90100166621,3.4386493274,6.43513116905,6.81652500178,5.81552531081,4.77730711579,0.258249720167,-6.99580706722,-2.45436686647,3.45192933451,0.685547971013,0.0384679964315,0.69962893836,F004
7.14115299246,-19.9677133948,-5.47208592624,1.52206203541,-7.90847193605,-0.755260905006,-8.35605922431,4.30642859099,1.37831435636,-2.15124827337,2.77657787307,3.55952097242,4.28332589702,-4.21877710285,-3.64450279346,-3.70241032946,-3.64617501047,-1.10928124969,0.746374786805,0.643048929381,F004
7.29547985977,-19.7417953749,-3.23281874263,3.82275391957,-4.1752406133,-0.00640733423109,-5.80881265797,4.16889102911,6.0395312939,-7.88306522279,-0.180065784669,3.684221318,-0.30573984904,-5.2007848698,3.03251785473,4.68906275031,-0.151065592084,1.70022839248,-0.15289042081,0.7542872847,F004
