6.87287000546,-19.362360068,1.01872703424,2.98672693233,-0.911291566463,3.9173321739,2.589120961,-0.836095996894,3.00517408139,-4.26086983198,-4.709198232,-3.24108688132,-8.6609486573,F004
8.72993785953,-12.1259780631,-6.86457501675,19.6370106831,15.2405414026,19.5282874786,-2.30451814143,2.82919880365,21.2578768925,8.55385372869,4.38288362685,6.46464251016,6.92235892357,M005
6.66380854115,-19.6318515693,-4.43954049726,-8.67505356028,3.43668955726,6.03006665917,-2.10641903797,-5.85768070614,-2.49838359083,3.73973100455,8.0648698901,3.36394367341,-1.17356243948,M005
6.7560185825,-19.6825451227,-1.67620766308,-2.09210243978,-4.54380430631,-3.17335044841,-4.72184850589,3.23526685445,1.81219510964,4.66531998427,4.23090722709,-1.15488649214,-2.72104598581,M002
6.54376224917,-20.5061034251,-2.33321676994,-3.18244375327,-3.84309134352,0.777424873924,-1.69739367831,-0.738000162427,-2.40526500998,-3.66870533485,-5.1782982676,-8.16637850818,-11.3921449129,M003
7.14711082597,-22.6396631539,-8.43653769302,-3.67463777899,-4.10043533834,1.66208064299,1.55899750125,-0.386420724705,9.00468140082,5.13972466645,0.722228316721,-1.57314538382,-8.46449511955,M002
7.66580655582,-19.9004554531,-12.9805362406,2.19814213634,-7.30612055293,3.36259010976,-6.50865997287,-18.8949423323,4.4787099569,6.30278887581,-0.883924285235,-3.16004743436,-9.97853425792,M003
8.59202145981,-10.7465980783,0.929332508755,22.8090807183,9.67420550366,5.73995888151,1.96441101738,11.5750841616,27.8132077767,0.247163549868,-7.32241119837,20.6947182445,-2.22607211284,M004
7.19360831081,-10.6091505185,9.71258104644,3.65161923098,-0.133472839757,5.71322942179,-0.422887152115,-4.36474600199,-13.1243045533,1.69439761065,-4.52925105174,0.862429195934,-9.18975884616,F003
7.54731404737,-6.81414699537,13.4422553763,12.4458819933,6.99183898329,10.953935859,13.0850995293,11.6073472369,6.6950894896,5.87678669869,7.77431050006,3.25711284494,1.1812154296,M001
7.44662568778,-22.6497495232,-12.7999633873,3.78927529444,2.6420076718,-6.80739089076,-13.5313984638,-2.63039857728,-2.0228900452,-5.41966843794,-0.313059326519,3.29964125416,-2.14665385703,M003
7.97437256481,-3.43376514181,15.2064621803,13.5387923554,7.62889834959,6.51457658926,11.6450709046,9.45237699198,11.2932798353,10.8390823591,16.553370623,7.70674584929,1.51051412509,M005
10.7480713721,-38.8969882408,-9.26854024045,12.7869970191,-14.2352470468,1.1213395853,2.89753962315,-10.5043580697,9.55765904892,-23.8615196496,-21.5336623102,6.94151382686,-10.4584431393,F002
8.17666011884,-14.9707161487,-2.6412546819,-2.42905624416,9.94085557928,2.28680801725,10.2474979733,8.4229746537,2.77458723186,3.99167427863,-3.82932433297,1.98390439387,-6.05788707018,F003
8.25652663985,-5.96206632929,-1.69351543628,13.3291978219,13.9781681906,12.6907551189,0.373232803604,7.95917281385,23.4790376859,9.34538006961,4.53708965468,6.87886570302,3.20183764067,F004
6.64241908599,-21.3863661566,-1.93646617771,-3.16674517618,6.20210071184,7.50056873214,5.82143942415,4.2098844254,7.01456963753,-0.861469807856,-6.23824852283,-1.69331423221,-0.569956824167,M002
7.45096160666,-5.67680161302,13.7729042291,8.62671709304,11.4845281336,9.12205188794,7.3860477406,8.9125614938,13.9513570589,7.85468383117,7.33489210236,3.90351083119,5.33844353916,M002
8.50210605405,-28.2815211158,-5.91233218494,3.5056619742,-3.65410325057,-2.01975598995,6.77855007081,6.17224420221,-10.2656539597,15.6541458545,-2.4578427018,-1.25078505795,10.1654807635,M005
7.58009000203,-5.00436689911,15.0253089201,9.9629547697,8.72948982848,8.91004498249,4.87769986831,10.5116949295,11.1879518503,8.36591001001,6.66520589585,6.19673599987,-0.418758347573,M005
8.67458623977,-3.54652518397,-6.40124643469,-11.1949275585,-3.34130096547,-0.361146345205,-17.030172154,-0.715449039855,-2.37858658098,-12.4156959014,-28.0476346412,6.12683573774,-6.19298530755,F003
